sensordata,time,e135,e140,e142,e161,e165,e167,e181,e235,e240,e242,e261,e265,e267,e281,e335,e340,esh141a,esh144a,esh160a,esh170,esh171,esh172,esh173,esh174,esh175,esh183,esh184,esh241a,esh244a,esh260a,esh270,esh271,esh272,esh273,esh274,esh275,esh283,esh284,esh341a,esh344a,ft520,ft525,ish136,ish162,ish166,ish180,ish236,ish262,ish266,ish280,ish336,it140,it161,it167,it181,it240,it261,it267,it281,it340,lt500,lt505,st165,st265,st515,st516,te128,te129,te133,te228,te229,te328,te329,te500,te501,te502,te505,te506,te507,te510,te511
AntagonistData,2007-07-31 14:45:26.470 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.14648661,0.073243305,0.014648661,25.09864998,25.12794685,25.11329842,1.464866161,0.29297322,0.219729915,1.450217485,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,-0.003522506,0.000388,-0.045370823,-23.46751015,18.00820669,0.219729915,0.439459831,false,false,71.88922119,69.9281311,70.30304718,70.96635437,72.23529053,71.88922119,71.08171082,66.6115799,69.69741058,67.79400635,67.15953064,67.7363205,67.21720886,96.97962952,66.380867
AntagonistData,2007-07-31 14:45:26.970 GMT-07:00,25.84573174,25.84573174,0.014648661,0.014648661,0.14648661,0.073243305,0.014648661,25.11329842,25.12794685,25.11329842,1.450217485,0.29297322,0.219729915,1.450217485,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.008207792,-0.045370823,-0.014090026,0.000388,0.000388,-0.045370823,-23.59849648,18.02372515,0.219729915,0.439459831,false,false,71.88922119,69.9281311,70.30304718,70.93751526,72.23529053,71.88922119,71.08171082,66.6115799,69.66857147,67.7363205,67.15953064,67.7363205,67.21720886,96.97962952,66.380867
AntagonistData,2007-07-31 14:45:27.470 GMT-07:00,25.84573174,25.84573174,0.014648661,0.014648661,0.073243305,0.14648661,0,25.11329842,25.12794685,25.11329842,1.450217485,0.29297322,0.219729915,1.420920134,24.23437881,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,-0.003522506,0.012117892,-0.061011221,-0.014090026,0.008207792,0.004297693,-0.061011221,-23.23420719,18.18680051,0.219729915,0.439459831,false,false,71.88922119,69.9281311,70.30304718,70.93751526,72.23529053,71.88922119,71.0528717,66.6115799,69.66857147,67.7363205,67.18836975,67.41909027,67.21720886,96.748909,66.49622345
AntagonistData,2007-07-31 14:45:27.970 GMT-07:00,25.84573174,25.84573174,0.029297322,0.014648661,0.073243305,0.14648661,0,25.11329842,25.14259529,25.11329842,1.43556881,0.219729915,0.219729915,1.420920134,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.008207792,-0.045370823,-0.014090026,0.000388,0.000388,-0.045370823,-23.06166294,18.29661334,0.219729915,0.439459831,false,false,71.88922119,69.9281311,70.33188629,70.96635437,72.20645142,71.88922119,71.0528717,66.58274078,69.66857147,67.7363205,67.18836975,67.41909027,67.47676849,96.748909,66.49622345
AntagonistData,2007-07-31 14:45:28.470 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.073243305,0.073243305,0.014648661,25.12794685,25.12794685,25.11329842,1.420920134,0.219729915,0.219729915,1.406271458,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,-0.003522506,0.012117892,-0.061011221,-0.014090026,0.008207792,0.000388,-0.045370823,-22.90319053,18.52965328,0.219729915,0.439459831,false,false,71.86038208,69.9281311,70.33188629,70.96635437,72.20645142,71.86038208,71.0528717,66.58274078,69.66857147,67.70748138,67.18836975,67.5056076,67.47676849,96.28748322,66.49622345
AntagonistData,2007-07-31 14:45:28.970 GMT-07:00,25.8310833,25.84573174,0.014648661,0.029297322,0.073243305,0.073243305,0,25.11329842,25.12794685,25.12794685,1.420920134,0.219729915,0.219729915,1.406271458,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-22.40699432,19.13592535,0.219729915,0.439459831,false,false,71.86038208,69.87045288,70.30304718,70.93751526,72.20645142,71.86038208,71.0528717,66.66925812,69.58205414,67.70748138,67.18836975,67.5056076,67.39025116,96.28748322,66.49622345
AntagonistData,2007-07-31 14:45:29.470 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.073243305,0.14648661,0,25.11329842,25.14259529,25.11329842,1.406271458,0.219729915,0.219729915,1.391622782,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,-0.003522506,-0.045370823,-22.72643789,18.6977261,0.219729915,0.439459831,false,false,71.86038208,69.87045288,70.30304718,70.93751526,72.20645142,71.88922119,71.0528717,66.66925812,69.58205414,67.7363205,67.21720886,67.59212494,67.39025116,96.02792358,66.52506256
AntagonistData,2007-07-31 14:45:29.970 GMT-07:00,25.8310833,25.84573174,0,0.014648661,0.073243305,0.073243305,0,25.12794685,25.12794685,25.12794685,1.391622782,0.219729915,0.14648661,1.391622782,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.008207792,0.004297693,-0.045370823,-22.88412123,18.51571297,0.219729915,0.439459831,false,false,71.94689941,69.89929199,70.27420807,70.90867615,72.20645142,71.88922119,71.0528717,66.69809723,69.58205414,67.7363205,67.21720886,67.59212494,67.13069153,96.02792358,66.52506256
AntagonistData,2007-07-31 14:45:30.470 GMT-07:00,25.8310833,25.8310833,0,0.014648661,0.073243305,0.073243305,0,25.11329842,25.12794685,25.12794685,1.391622782,0.219729915,0.14648661,1.376974106,24.23437881,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,-0.003522506,0.012117892,-0.061011221,-0.014090026,0.008207792,0.000388,-0.045370823,-22.83796039,18.62776152,0.219729915,0.439459831,false,false,71.94689941,69.89929199,70.27420807,70.90867615,72.23529053,71.86038208,71.08171082,66.69809723,69.63973236,67.76516724,67.13069153,67.59212494,67.13069153,95.65300751,66.55390167
AntagonistData,2007-07-31 14:45:30.970 GMT-07:00,25.84573174,25.8310833,0,0.014648661,0.14648661,0.14648661,0.014648661,25.11329842,25.14259529,25.12794685,1.391622782,0.219729915,0.219729915,1.36232543,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,-0.003522506,0.000388,-0.045370823,-24.13651363,16.79382138,0.219729915,0.439459831,false,false,71.88922119,69.87045288,70.30304718,70.90867615,72.23529053,71.86038208,71.08171082,66.6115799,69.63973236,67.76516724,67.13069153,67.59212494,67.18836975,95.65300751,66.55390167
AntagonistData,2007-07-31 14:45:31.470 GMT-07:00,25.8310833,25.84573174,0,0.014648661,0.073243305,0.073243305,0.014648661,25.12794685,25.14259529,25.11329842,1.36232543,0.219729915,0.14648661,1.36232543,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.008207792,0.000388,-0.045370823,-24.63560311,15.82694236,0.219729915,0.439459831,false,false,71.88922119,69.87045288,70.30304718,70.90867615,72.20645142,71.88922119,71.08171082,66.6115799,69.61089325,67.79400635,66.87113953,67.59212494,67.18836975,95.42229462,66.55390167
AntagonistData,2007-07-31 14:45:31.970 GMT-07:00,25.8310833,25.84573174,0.014648661,0.014648661,0.14648661,0.14648661,0,25.12794685,25.12794685,25.12794685,1.36232543,0.219729915,0.219729915,1.347676873,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.045370823,-0.014090026,0.008207792,0.000388,-0.045370823,-25.56263388,14.84770118,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.90867615,72.20645142,71.88922119,71.08171082,66.6115799,69.61089325,67.79400635,66.87113953,67.56328583,67.18836975,95.42229462,66.55390167
AntagonistData,2007-07-31 14:45:32.470 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.073243305,0.14648661,0,25.12794685,25.12794685,25.12794685,1.347676873,0.219729915,0.219729915,1.333028197,24.26367569,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-25.41862782,15.08521254,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.96635437,72.1776123,71.88922119,71.08171082,66.55390167,69.61089325,67.79400635,66.87113953,67.56328583,67.18836975,95.04737854,66.55390167
AntagonistData,2007-07-31 14:45:32.971 GMT-07:00,25.8310833,25.84573174,0.014648661,0.014648661,0.073243305,0.073243305,0,25.12794685,25.14259529,25.12794685,1.347676873,0.219729915,0.14648661,1.318379521,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.000388,0.000388,-0.045370823,-25.73018065,14.91621913,0.219729915,0.439459831,false,false,71.9180603,69.9281311,70.33188629,70.96635437,72.1776123,71.88922119,71.08171082,66.55390167,69.61089325,67.79400635,67.10185242,67.76516724,67.24604797,95.04737854,66.46738434
AntagonistData,2007-07-31 14:45:33.471 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.073243305,0.073243305,0,25.12794685,25.14259529,25.12794685,1.347676873,0.219729915,0.219729915,1.333028197,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.012117892,-0.045370823,-0.014090026,0.008207792,0.000388,-0.045370823,-25.65193078,15.09928436,0.219729915,0.439459831,false,false,71.9180603,69.9281311,70.33188629,70.93751526,72.20645142,71.88922119,71.08171082,66.64041901,69.63973236,67.7363205,67.10185242,67.76516724,67.24604797,94.67246246,66.46738434
AntagonistData,2007-07-31 14:45:33.971 GMT-07:00,25.84573174,25.8310833,0,0.014648661,0.073243305,0.073243305,0,25.14259529,25.14259529,25.12794685,1.333028197,0.219729915,0.219729915,1.318379521,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-25.63443963,15.19265815,0.219729915,0.439459831,false,false,71.9180603,69.87045288,70.33188629,70.93751526,72.20645142,71.88922119,71.08171082,66.64041901,69.63973236,67.7363205,67.15953064,67.64980316,67.39025116,94.67246246,66.6115799
AntagonistData,2007-07-31 14:45:34.471 GMT-07:00,25.8310833,25.86038017,0,0.014648661,0.073243305,0.073243305,0,25.12794685,25.14259529,25.12794685,1.303730845,0.219729915,0.219729915,1.303730845,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.008207792,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.014090026,-25.75017053,15.02458533,0.219729915,0.439459831,false,false,71.9180603,69.87045288,70.27420807,70.96635437,72.20645142,71.86038208,71.08171082,66.58274078,69.66857147,67.76516724,67.15953064,67.64980316,67.39025116,94.67246246,66.6115799
AntagonistData,2007-07-31 14:45:34.971 GMT-07:00,25.84573174,25.8310833,0.014648661,0.014648661,0.14648661,0.073243305,0,25.14259529,25.14259529,25.11329842,1.28908217,0.219729915,0.14648661,1.28908217,24.24902725,24.24902725,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.008207792,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-25.60787413,15.11177804,0.219729915,0.439459831,false,false,71.88922119,69.87045288,70.27420807,70.96635437,72.20645142,71.86038208,71.08171082,66.58274078,69.66857147,67.76516724,67.01533508,67.59212494,67.27489471,94.29755402,66.52506256
AntagonistData,2007-07-31 14:45:35.471 GMT-07:00,25.84573174,25.84573174,0.029297322,0.014648661,0.073243305,0.14648661,0.014648661,25.14259529,25.14259529,25.12794685,1.28908217,0.219729915,0.219729915,1.28908217,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.008207792,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-25.54093433,15.11269862,0.219729915,0.439459831,false,false,71.88922119,69.87045288,70.33188629,70.96635437,72.23529053,71.88922119,71.08171082,66.55390167,69.69741058,67.70748138,67.01533508,67.59212494,67.27489471,94.29755402,66.52506256
AntagonistData,2007-07-31 14:45:35.971 GMT-07:00,25.84573174,25.8310833,0,0.014648661,0.073243305,0.073243305,0.014648661,25.12794685,25.14259529,25.14259529,1.274433494,0.219729915,0.14648661,1.274433494,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,-0.003522506,-0.045370823,-26.11774763,14.25615849,0.219729915,0.439459831,false,false,71.88922119,69.87045288,70.33188629,70.96635437,72.23529053,71.88922119,71.11054993,66.55390167,69.69741058,67.70748138,67.30373383,67.70748138,67.27489471,94.15335083,66.64041901
AntagonistData,2007-07-31 14:45:36.471 GMT-07:00,25.84573174,25.8310833,0,0.014648661,0.073243305,0.073243305,0.014648661,25.14259529,25.14259529,25.12794685,1.274433494,0.219729915,0.14648661,1.274433494,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.008207792,0.004297693,-0.045370823,-26.04922968,14.38648726,0.219729915,0.439459831,false,false,71.88922119,69.87045288,70.30304718,70.93751526,72.20645142,71.88922119,71.11054993,66.52506256,69.66857147,67.70748138,67.30373383,67.70748138,67.21720886,94.15335083,66.64041901
AntagonistData,2007-07-31 14:45:36.971 GMT-07:00,25.84573174,25.8310833,0.014648661,0.014648661,0.073243305,0.073243305,0,25.14259529,25.15724373,25.12794685,1.259784818,0.219729915,0.219729915,1.259784818,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.004297693,-0.045370823,-25.8465691,14.776816,0.219729915,0.659189746,false,false,71.86038208,69.87045288,70.30304718,70.93751526,72.20645142,71.86038208,71.0528717,66.52506256,69.66857147,67.7363205,67.15953064,67.59212494,67.21720886,93.92263794,66.52506256
AntagonistData,2007-07-31 14:45:37.471 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.073243305,0.073243305,0,25.14259529,25.14259529,25.12794685,1.259784818,0.219729915,0.219729915,1.259784818,24.23437881,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.008207792,0.000388,-0.045370823,-25.62549679,14.97487365,0.0,0.439459831,false,false,71.86038208,69.89929199,70.30304718,70.93751526,72.20645142,71.86038208,71.0528717,66.58274078,69.63973236,67.7363205,67.15953064,67.59212494,67.15953064,93.92263794,66.52506256
AntagonistData,2007-07-31 14:45:37.971 GMT-07:00,25.84573174,25.8310833,0,0.014648661,0.073243305,0.073243305,0.014648661,25.14259529,25.15724373,25.14259529,1.245136142,0.219729915,0.219729915,1.245136142,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.008207792,-0.061011221,-0.014090026,-0.003522506,0.000388,-0.045370823,-25.57289184,15.01025048,0.0,0.439459831,false,false,71.86038208,69.89929199,70.30304718,70.93751526,72.20645142,71.88922119,71.0528717,66.58274078,69.63973236,67.82284546,66.95765686,67.62096405,67.15953064,93.54772186,66.43854523
AntagonistData,2007-07-31 14:45:38.471 GMT-07:00,25.84573174,25.8310833,0,0.014648661,0.073243305,0.073243305,0,25.14259529,25.14259529,25.14259529,1.245136142,0.219729915,0.219729915,1.245136142,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.012117892,-0.045370823,-0.014090026,0.008207792,0.000388,-0.045370823,-25.75582556,14.65424647,0.219729915,0.439459831,false,false,71.88922119,69.87045288,70.27420807,70.93751526,72.20645142,71.88922119,71.0528717,66.52506256,69.63973236,67.82284546,66.95765686,67.62096405,67.30373383,93.54772186,66.43854523
AntagonistData,2007-07-31 14:45:38.971 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.073243305,0.073243305,0,25.14259529,25.15724373,25.14259529,1.230487585,0.219729915,0.219729915,1.215838909,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.008207792,-0.061011221,-0.014090026,-0.003522506,0.000388,-0.045370823,-25.1082586,16.11048305,0.219729915,0.439459831,false,false,71.88922119,69.87045288,70.27420807,70.93751526,72.23529053,71.88922119,71.08171082,66.52506256,69.63973236,67.70748138,67.15953064,67.62096405,67.30373383,93.34584808,66.58274078
AntagonistData,2007-07-31 14:45:39.471 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.073243305,0.14648661,0,25.14259529,25.14259529,25.14259529,1.215838909,0.219729915,0.219729915,1.230487585,24.23437881,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.000388,0.000388,-0.045370823,-23.99842563,17.58184356,0.219729915,0.219729915,false,false,71.88922119,69.89929199,70.30304718,70.90867615,72.23529053,71.88922119,71.08171082,66.55390167,69.63973236,67.70748138,67.15953064,67.67864227,67.27489471,93.34584808,66.58274078
AntagonistData,2007-07-31 14:45:39.971 GMT-07:00,25.84573174,25.8310833,0.014648661,0.014648661,0.073243305,0.073243305,0,25.14259529,25.15724373,25.14259529,1.215838909,0.219729915,0.219729915,1.215838909,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.045370823,-0.014090026,0.008207792,0.000388,-0.045370823,-24.05458141,17.36760989,0.439459831,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.90867615,72.20645142,71.86038208,71.02403259,66.55390167,69.61089325,67.76516724,66.98649597,67.67864227,67.27489471,93.14396667,66.52506256
AntagonistData,2007-07-31 14:45:40.471 GMT-07:00,25.84573174,25.8310833,0,0.014648661,0.14648661,0.14648661,0,25.14259529,25.15724373,25.14259529,1.201190233,0.219729915,0.219729915,1.215838909,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.008207792,-0.076653075,-0.014090026,0.000388,0.004297693,-0.045370823,-23.68213835,17.86117585,0.0,0.659189746,false,false,71.9180603,69.89929199,70.30304718,70.90867615,72.20645142,71.86038208,71.02403259,66.55390167,69.61089325,67.76516724,66.98649597,67.59212494,67.36141205,93.14396667,66.52506256
AntagonistData,2007-07-31 14:45:40.971 GMT-07:00,25.84573174,25.86038017,0,0.014648661,0.14648661,0.14648661,0.014648661,25.14259529,25.15724373,25.14259529,1.186541557,0.219729915,0.219729915,1.201190233,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.008207792,0.000388,-0.045370823,-23.80128857,17.85880863,0.219729915,0.439459831,false,false,71.9180603,69.89929199,70.30304718,70.96635437,72.1776123,71.88922119,71.0528717,66.58274078,69.61089325,67.7363205,66.98649597,67.59212494,67.36141205,92.76905823,66.52506256
AntagonistData,2007-07-31 14:45:41.471 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.073243305,0.14648661,0,25.14259529,25.15724373,25.14259529,1.186541557,0.219729915,0.219729915,1.186541557,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,-0.003522506,0.012117892,-0.061011221,-0.014090026,-0.003522506,-0.003522506,-0.045370823,-23.82338265,17.66167157,0.219729915,0.439459831,false,false,71.9180603,69.89929199,70.27420807,70.96635437,72.1776123,71.88922119,71.0528717,66.58274078,69.61089325,67.7363205,67.10185242,67.53444672,67.36141205,92.76905823,66.52506256
AntagonistData,2007-07-31 14:45:41.971 GMT-07:00,25.84573174,25.84573174,0.029297322,0.014648661,0.073243305,0.14648661,0.014648661,25.14259529,25.15724373,25.15724373,1.171892881,0.219729915,0.14648661,1.186541557,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.045370823,-0.014090026,0.000388,0.000388,-0.045370823,-23.8419259,17.91101904,0.439459831,0.439459831,false,false,71.9180603,69.89929199,70.27420807,70.90867615,72.1776123,71.94689941,71.0528717,66.6115799,69.61089325,67.76516724,67.10185242,67.53444672,67.36141205,92.39414215,66.52506256
AntagonistData,2007-07-31 14:45:42.471 GMT-07:00,25.8310833,25.84573174,0,0.014648661,0.073243305,0.073243305,0.014648661,25.14259529,25.15724373,25.14259529,1.157244205,0.219729915,0.14648661,1.171892881,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.048471568,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.008207792,0.000388,-0.045370823,-23.95173873,17.67127198,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.27420807,70.90867615,72.1776123,71.94689941,71.0528717,66.6115799,69.61089325,67.76516724,67.04417419,67.5056076,67.24604797,92.39414215,66.40970612
AntagonistData,2007-07-31 14:45:42.973 GMT-07:00,25.84573174,25.84573174,0,0.029297322,0.14648661,0.073243305,0,25.14259529,25.15724373,25.15724373,1.157244205,0.219729915,0.219729915,1.157244205,24.24902725,24.21973038,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.008207792,-0.076653075,-0.014090026,-0.003522506,0.000388,-0.045370823,-24.00434368,17.91443837,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.96635437,72.1776123,71.88922119,71.0528717,66.69809723,69.66857147,67.7363205,67.04417419,67.5056076,67.24604797,92.39414215,66.40970612
AntagonistData,2007-07-31 14:45:43.473 GMT-07:00,25.84573174,25.84573174,0,0.014648661,0.14648661,0.073243305,0.014648661,25.14259529,25.15724373,25.15724373,1.157244205,0.219729915,0.219729915,1.157244205,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.000388,0.004297693,-0.014090026,-24.18214842,17.7799012,0.439459831,0.439459831,false,false,71.88922119,69.89929199,70.30304718,70.96635437,72.1776123,71.88922119,71.08171082,66.69809723,69.66857147,67.7363205,66.95765686,67.59212494,67.30373383,92.24993896,66.35202789
AntagonistData,2007-07-31 14:45:43.973 GMT-07:00,25.8310833,25.8310833,0.014648661,0.014648661,0.073243305,0.073243305,0,25.15724373,25.17189217,25.15724373,1.14259553,0.219729915,0.219729915,1.157244205,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.064111967,0.079752365,0.000388,0.008207792,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,-23.80957385,18.14129722,0.219729915,0.439459831,false,false,71.88922119,69.89929199,70.27420807,70.93751526,72.1776123,71.88922119,71.08171082,66.66925812,69.63973236,67.82284546,66.95765686,67.59212494,67.30373383,92.24993896,66.35202789
AntagonistData,2007-07-31 14:45:44.473 GMT-07:00,25.8310833,25.8310833,0.029297322,0.014648661,0.073243305,0.073243305,0.014648661,25.14259529,25.17189217,25.15724373,1.14259553,0.219729915,0.219729915,1.14259553,24.24902725,24.23437881,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,0.0,false,true,true,true,true,true,true,true,true,true,0.03283117,0.079752365,0.000388,0.012117892,-0.045370823,-0.014090026,0.000388,0.004297693,-0.014090026,-23.78629616,18.02438272,0.219729915,0.439459831,false,false,71.9180603,69.89929199,70.27420807,70.93751526,72.1776123,71.88922119,71.08171082,66.66925812,69.63973236,67.82284546,66.72693634,67.59212494,67.10185242,92.01922607,66.32318878
